TMC,Severity,Start_Lng,Start_Lat,Distance(mi),Temperature(F),Humidity(%),Visibility(mi)
245.0,3.0,-83.754707,32.446857,0.0,70.5,99.0,10.0
241.0,3.0,-83.640091,32.856823,0.0,73.0,90.0,10.0
241.0,3.0,-82.08414499999998,33.483887,0.0,88.0,57.0,10.0
241.0,3.0,-84.18106800000002,33.427124,0.0,80.6,79.0,10.0
245.0,3.0,-82.043053,33.511928999999995,4.36000013351,87.1,55.0,10.0
241.0,3.0,-84.310005,33.683865000000004,0.0,89.1,52.0,10.0
241.0,3.0,-84.21055600000003,33.462875,0.0,80.6,70.0,10.0
241.0,3.0,-82.894852,32.485184000000004,0.0,84.7,53.0,10.0
241.0,3.0,-84.390862,33.599854,0.0,82.9,67.0,10.0
241.0,3.0,-82.555161,33.505524,0.0,75.4,86.0,7.0
241.0,3.0,-82.61766800000002,33.495152000000004,0.0,73.0,95.0,7.0
241.0,2.0,-84.369621,33.852024,0.0,75.9,79.0,10.0
245.0,3.0,-84.272743,33.878784,0.0,80.1,71.0,10.0
201.0,2.0,-85.31154599999998,34.918797,0.0,80.1,71.0,10.0
241.0,3.0,-84.249992,33.802761,0.0,91.0,48.0,10.0
245.0,3.0,-84.240814,33.71479,0.0,88.0,59.0,10.0
201.0,3.0,-84.657829,33.767319,1.12000000477,84.0,76.0,10.0
241.0,3.0,-84.939552,32.482807,0.0,75.0,94.0,4.0
241.0,3.0,-84.34111800000002,33.57679,0.0,91.0,48.0,10.0
241.0,3.0,-84.21055600000003,33.462875,0.0,89.6,52.0,10.0
201.0,3.0,-84.40699000000002,33.695805,0.439999997616,88.0,59.0,10.0
241.0,3.0,-84.170181,33.70348,0.0,64.9,73.0,10.0
245.0,3.0,-84.338135,33.917973,0.0,64.9,73.0,10.0
201.0,3.0,-84.502815,33.722965,0.0,64.9,78.0,10.0
201.0,3.0,-84.378357,33.743767,0.289999991655,68.0,68.0,10.0
201.0,2.0,-84.387787,33.741898,0.0,68.0,68.0,10.0
241.0,3.0,-84.439674,33.864868,0.0,72.0,53.0,10.0
241.0,3.0,-84.453125,33.881221999999994,0.0,72.0,53.0,10.0
201.0,3.0,-84.338562,33.745281,0.5600000023839999,71.1,61.0,10.0
201.0,3.0,-84.244003,33.901070000000004,0.0,75.0,46.0,10.0
201.0,2.0,-84.372192,33.760014,0.0,73.9,55.0,10.0
241.0,2.0,-84.35773499999998,33.933468,0.0,75.0,46.0,10.0
247.0,3.0,-84.3787,33.754379,0.0,75.0,53.0,10.0
241.0,3.0,-84.394836,33.721767,0.0,75.9,48.0,10.0
241.0,3.0,-84.207817,33.912239,0.0,79.0,36.0,10.0
201.0,2.0,-84.370598,33.773792,0.0,79.0,42.0,10.0
201.0,2.0,-84.36784399999998,33.799541,0.0,79.0,36.0,10.0
201.0,2.0,-84.380882,33.838207000000004,0.0,79.0,36.0,10.0
201.0,3.0,-84.74045600000002,34.123581,0.0,81.0,39.0,10.0
201.0,2.0,-84.36702,34.095352,0.0,79.3,43.0,10.0
201.0,2.0,-84.349335,33.732986,0.0,81.0,35.0,10.0
201.0,3.0,-84.244003,33.901070000000004,0.0,80.1,38.0,10.0
201.0,2.0,-84.381775,33.772488,0.0,82.9,39.0,10.0
229.0,3.0,-84.731178,34.111111,0.0,82.9,37.0,10.0
201.0,3.0,-84.3787,33.754379,0.0,82.9,39.0,10.0
201.0,3.0,-84.393692,33.796211,0.0,82.9,39.0,10.0
201.0,3.0,-84.378845,33.757618,0.0,82.9,37.0,10.0
201.0,2.0,-84.359627,33.825171999999995,0.0,82.9,36.0,10.0
201.0,2.0,-84.50228100000002,33.7575,0.0,84.0,37.0,10.0
201.0,2.0,-84.389275,33.754929,0.0,84.0,37.0,10.0
201.0,2.0,-84.367508,33.801258000000004,0.0,82.9,34.0,10.0
201.0,3.0,-84.390472,33.77129,0.0,82.9,38.0,10.0
229.0,2.0,-84.38314100000002,33.786594,0.0,82.9,38.0,10.0
201.0,3.0,-84.249611,33.873631,0.0,82.9,34.0,10.0
201.0,2.0,-84.26949300000003,34.087757,0.0,80.6,26.0,10.0
201.0,3.0,-84.357086,33.823006,0.0,79.0,38.0,10.0
201.0,2.0,-84.368347,33.846313,0.0,79.0,38.0,10.0
201.0,3.0,-84.368134,33.743267,0.0,81.0,39.0,10.0
202.0,2.0,-81.214249,32.156322,0.0,80.1,71.0,10.0
241.0,2.0,-84.784386,31.09271,0.0,89.6,49.0,10.0
241.0,3.0,-84.39627800000002,33.652431,0.0,66.9,70.0,10.0
201.0,2.0,-82.085342,33.49128,0.0,78.1,71.0,10.0
201.0,3.0,-84.40295400000002,33.693237,1.23000001907,68.0,68.0,10.0
201.0,2.0,-82.041161,33.382427,0.0,78.1,74.0,10.0
241.0,3.0,-84.500153,33.690125,0.0,72.0,64.0,10.0
201.0,2.0,-82.024055,33.468307,0.0,84.0,43.0,10.0
201.0,2.0,-82.07798000000003,33.492458,0.0,84.0,43.0,10.0
201.0,3.0,-83.289642,33.182758,0.540000021458,80.6,58.0,10.0
201.0,2.0,-82.01284,33.438931,0.0,84.0,47.0,10.0
201.0,2.0,-82.027206,33.408493,0.0,84.0,47.0,10.0
201.0,2.0,-82.016449,33.477734000000005,0.0,84.9,41.0,10.0
201.0,2.0,-82.02467299999998,33.509094,0.0,84.9,41.0,10.0
201.0,2.0,-82.06223299999998,33.422199,0.0,84.9,46.0,10.0
201.0,2.0,-82.076576,33.49176,0.0,86.0,43.0,10.0
201.0,2.0,-82.060509,33.328983,0.0,86.0,41.0,10.0
201.0,2.0,-82.127548,33.471092,0.0,88.0,40.0,10.0
201.0,2.0,-82.018036,33.425686,0.0,89.1,40.0,10.0
201.0,2.0,-82.023933,33.521893,0.0,87.1,41.0,10.0
201.0,2.0,-82.052773,33.426186,0.0,88.0,42.0,10.0
201.0,2.0,-81.957207,33.470139,0.0,87.1,41.0,10.0
201.0,3.0,-84.480995,33.620121000000005,0.0,82.9,37.0,10.0
241.0,3.0,-84.25936899999998,33.89185,0.0,62.1,75.0,10.0
201.0,3.0,-84.270615,33.881836,0.189999997616,62.1,75.0,10.0
245.0,3.0,-84.772263,34.24472,0.0,60.1,93.0,10.0
201.0,3.0,-84.254272,33.894978,0.0,62.1,75.0,10.0
201.0,3.0,-84.347771,33.746292,0.579999983311,64.0,73.0,10.0
201.0,3.0,-84.379326,33.743271,0.0,64.0,73.0,10.0
201.0,3.0,-84.351959,33.8237,0.0,69.1,63.0,10.0
201.0,2.0,-84.387833,33.783264,0.0,66.9,79.0,10.0
201.0,3.0,-84.231735,33.752514,0.0,69.1,63.0,10.0
201.0,2.0,-84.348961,33.77383,0.0,69.1,63.0,10.0
201.0,2.0,-84.366615,33.81588,0.0,69.1,63.0,10.0
201.0,3.0,-84.519745,33.961693,0.0,69.6,64.0,10.0
201.0,3.0,-84.56219499999997,34.000027,0.0,71.1,61.0,10.0
201.0,2.0,-84.388077,33.721588,0.0,73.9,53.0,10.0
241.0,3.0,-84.335274,33.832123,0.0,73.0,51.0,10.0
201.0,2.0,-84.368095,33.746696,0.0,79.0,42.0,10.0
201.0,2.0,-84.348961,33.77383,0.0,77.0,42.0,10.0
241.0,3.0,-84.394592,33.722115,0.0,79.0,42.0,10.0
201.0,3.0,-84.378433,33.758011,0.0,79.0,44.0,10.0
201.0,2.0,-84.287605,34.05865900000001,0.0,79.0,36.0,10.0
201.0,2.0,-84.34925799999998,33.760132,0.0,80.1,36.0,10.0
201.0,2.0,-84.38784799999998,33.821804,0.0,80.1,36.0,10.0
201.0,2.0,-84.371414,33.843716,0.0,80.1,36.0,10.0
241.0,3.0,-84.497849,33.93676,0.0,79.9,39.0,10.0
241.0,3.0,-84.231735,33.752514,0.0,80.1,36.0,10.0
201.0,3.0,-84.560059,33.996765,0.0,78.1,46.0,10.0
241.0,2.0,-84.223625,34.427181,0.0,82.4,26.0,10.0
201.0,2.0,-84.271355,34.074791,0.0,80.1,35.0,10.0
201.0,3.0,-84.379852,33.759918,0.0,80.1,47.0,10.0
229.0,2.0,-84.352509,33.771069,0.0,80.1,35.0,10.0
201.0,3.0,-84.407753,33.803047,0.0,80.1,47.0,10.0
201.0,3.0,-84.38544499999998,33.765678,0.0,80.1,47.0,10.0
201.0,2.0,-84.38775600000002,33.793316,0.0,80.1,47.0,10.0
201.0,3.0,-84.610825,34.06789000000001,0.0,79.0,47.0,10.0
201.0,3.0,-84.387749,33.744007,0.0,79.0,45.0,10.0
201.0,3.0,-84.390343,33.744976,0.0,78.1,48.0,10.0
201.0,3.0,-84.488449,33.799355,0.0,79.0,52.0,10.0
201.0,3.0,-84.359383,33.821548,0.0,78.1,43.0,10.0
201.0,3.0,-84.593475,34.054111,0.0,79.0,50.0,10.0
241.0,3.0,-84.394592,33.722115,0.0,78.1,48.0,10.0
201.0,3.0,-84.403595,33.742832,0.0,78.1,48.0,10.0
201.0,3.0,-84.368134,33.743267,0.0,79.0,48.0,10.0
201.0,3.0,-84.31478100000002,33.920390999999995,0.0,78.1,45.0,10.0
201.0,3.0,-84.241318,33.778290000000005,0.0,75.9,50.0,10.0
201.0,2.0,-83.85218,33.739044,0.0,72.0,59.0,10.0
201.0,3.0,-84.338135,33.917973,2.20000004768,66.0,75.0,10.0
201.0,2.0,-81.08631899999997,32.07278400000001,0.0,68.0,87.0,10.0
201.0,2.0,-81.125214,32.056866,0.0,71.8,79.0,10.0
201.0,2.0,-81.953682,33.311951,0.0,62.1,96.0,10.0
201.0,2.0,-82.07695,33.48568,0.0,73.0,71.0,10.0
201.0,3.0,-84.500153,33.690125,0.0,66.9,79.0,10.0
201.0,3.0,-84.230499,33.506004,0.0,79.0,42.0,10.0
201.0,3.0,-82.058723,33.423607000000004,0.0,81.0,50.0,10.0
201.0,2.0,-81.97599,33.479698,0.0,80.1,48.0,10.0
201.0,2.0,-82.08000899999998,33.489204,0.0,80.1,48.0,10.0
201.0,2.0,-82.08961500000002,33.480556,0.0,84.0,43.0,10.0
201.0,2.0,-82.022499,33.418755,0.0,84.9,48.0,10.0
201.0,3.0,-84.189903,33.435749,0.0,80.6,37.0,10.0
201.0,2.0,-82.01215400000002,33.499725,0.0,84.0,46.0,10.0
201.0,3.0,-84.403595,33.742832,0.0,64.0,84.0,10.0
201.0,3.0,-84.469887,33.884594,0.0,60.6,90.0,10.0
201.0,2.0,-84.323746,34.041351,0.0,60.1,90.0,10.0
201.0,3.0,-84.391853,33.736678999999995,0.0,66.9,79.0,10.0
201.0,3.0,-84.391853,33.7369,0.0,66.9,79.0,10.0
201.0,3.0,-84.253456,33.895493,0.0,66.9,81.0,10.0
201.0,3.0,-84.390343,33.744976,0.0,70.0,71.0,10.0
245.0,3.0,-84.252602,33.827091,0.0,71.1,61.0,10.0
241.0,3.0,-84.453125,33.881221999999994,0.0,72.3,61.0,10.0
246.0,3.0,-84.349213,33.745556,0.0,75.0,55.0,10.0
241.0,3.0,-84.274139,33.902916,0.0,80.1,45.0,10.0
201.0,2.0,-84.387466,33.825089,0.0,80.1,45.0,10.0
241.0,3.0,-84.241318,33.778290000000005,0.0,80.1,45.0,10.0
241.0,3.0,-84.241318,33.778290000000005,0.0,80.1,45.0,10.0
201.0,2.0,-84.500786,33.723022,0.0,79.0,56.0,10.0
241.0,3.0,-84.390862,33.786644,0.0,84.0,44.0,10.0
201.0,3.0,-83.917847,34.075195,10.119999885599999,82.9,49.0,9.0
201.0,2.0,-84.364655,33.848946000000005,0.0,82.9,44.0,10.0
201.0,3.0,-84.390343,33.744976,0.0,82.9,42.0,10.0
229.0,2.0,-84.381424,33.837074,0.0,82.9,44.0,10.0
201.0,3.0,-84.394989,33.722111,0.0,82.9,42.0,10.0
201.0,3.0,-84.493134,33.786896,0.0,84.0,43.0,10.0
201.0,2.0,-84.50013,33.770740999999994,0.0,84.0,43.0,10.0
201.0,2.0,-84.388901,33.797207,0.0,84.0,43.0,10.0
201.0,3.0,-84.391205,33.781528,0.0,84.0,43.0,10.0
222.0,3.0,-83.812096,34.096924,0.0,86.0,40.0,10.0
245.0,3.0,-84.489685,33.825253000000004,0.0,84.2,40.0,10.0
201.0,2.0,-84.35946700000002,33.771091,0.0,87.1,32.0,10.0
201.0,3.0,-84.43956,33.865131,0.0,86.0,30.0,10.0
201.0,3.0,-84.475403,33.904765999999995,0.0,86.0,30.0,10.0
201.0,2.0,-84.38797,33.821426,0.0,87.1,32.0,10.0
201.0,3.0,-84.45099599999998,33.878109,0.340000003576,86.0,30.0,10.0
222.0,3.0,-84.532288,34.106022,0.0,84.9,38.0,10.0
201.0,3.0,-84.390472,33.77129,0.0,91.0,27.0,10.0
201.0,3.0,-84.351959,33.8237,0.0,90.0,27.0,10.0
201.0,3.0,-84.407753,33.803047,0.0,89.1,28.0,10.0
201.0,3.0,-84.385475,33.765266,0.0,89.1,28.0,10.0
201.0,3.0,-84.390045,33.771286,0.0,89.1,28.0,10.0
201.0,3.0,-84.485298,33.92284,0.0,88.0,28.0,10.0
201.0,3.0,-84.359383,33.821548,0.0,80.1,47.0,10.0
201.0,3.0,-84.542091,33.984653,0.0,80.1,50.0,10.0
201.0,3.0,-84.390343,33.744976,0.0,79.0,47.0,10.0
201.0,2.0,-81.169449,31.980999,0.0,69.6,83.0,10.0
201.0,2.0,-81.962776,33.332664,0.0,62.1,100.0,10.0
201.0,2.0,-82.838593,32.575089,0.0,64.4,79.0,1.0
201.0,2.0,-82.029442,33.384422,0.0,62.1,100.0,10.0
201.0,2.0,-82.08414499999998,33.483887,0.0,68.0,84.0,10.0
201.0,3.0,-84.967827,32.637356,0.0,66.0,87.0,10.0
201.0,2.0,-82.127899,33.472778000000005,0.0,68.0,84.0,10.0
201.0,2.0,-82.048416,33.522617,0.0,73.0,71.0,10.0
201.0,2.0,-82.066597,33.388306,0.0,75.0,71.0,10.0
202.0,2.0,-82.12874599999998,33.474075,0.0,75.9,67.0,10.0
201.0,2.0,-82.090988,33.409885,0.0,75.0,71.0,10.0
201.0,2.0,-81.97699,33.469128000000005,0.0,80.1,54.0,10.0
201.0,2.0,-82.100677,33.478367,0.0,80.1,54.0,10.0
201.0,2.0,-82.038147,33.511371999999994,0.790000021458,80.1,54.0,10.0
201.0,3.0,-84.945099,33.061752,13.289999961900001,77.9,61.0,10.0
201.0,2.0,-82.089264,33.380299,0.0,82.0,49.0,10.0
201.0,2.0,-82.050415,33.431545,0.0,84.0,44.0,10.0
201.0,2.0,-82.027428,33.419399,0.0,86.0,43.0,10.0
229.0,3.0,-84.181152,33.426857,0.0,80.6,42.0,10.0
201.0,2.0,-81.99569699999998,33.46542,0.0,91.0,30.0,10.0
201.0,2.0,-82.048744,33.512863,0.0,91.0,33.0,10.0
201.0,3.0,-84.577347,33.546177,0.0,89.1,32.0,10.0
201.0,2.0,-81.99185200000002,33.470249,0.0,91.0,36.0,10.0
201.0,2.0,-82.031654,33.447392,0.0,91.0,36.0,10.0
201.0,3.0,-83.686707,32.903248,0.0,89.1,38.0,10.0
201.0,2.0,-82.13319399999997,33.286877000000004,0.0,88.0,37.0,10.0
201.0,3.0,-84.310005,33.683865000000004,0.0,82.0,39.0,10.0
201.0,2.0,-84.387405,33.769882,0.0,66.0,90.0,10.0
201.0,3.0,-84.389107,33.767857,0.0,66.0,90.0,10.0
201.0,3.0,-84.3787,33.754379,0.0,66.0,90.0,10.0
241.0,3.0,-84.387016,33.747177,0.0,70.0,73.0,10.0
201.0,3.0,-84.359383,33.821548,0.0,66.0,84.0,10.0
201.0,2.0,-84.433357,33.753784,0.0,69.1,87.0,10.0
241.0,2.0,-84.489052,33.969425,0.0,71.4,77.0,10.0
201.0,3.0,-84.390343,33.744976,0.0,75.0,64.0,10.0
201.0,3.0,-84.349266,33.740359999999995,0.0,75.0,64.0,10.0
201.0,3.0,-84.368134,33.743267,0.0,75.0,64.0,10.0
201.0,2.0,-84.387451,33.829159000000004,0.0,77.0,58.0,10.0
201.0,3.0,-84.379326,33.743271,0.0,79.0,52.0,10.0
201.0,3.0,-84.130157,33.952328,0.0,73.9,66.0,10.0
241.0,3.0,-84.495628,33.753635,0.0,79.0,60.0,10.0
201.0,3.0,-84.239838,33.713436,1.96000003815,81.0,50.0,10.0
201.0,3.0,-84.159424,33.936508,0.0,79.0,60.0,10.0
241.0,3.0,-84.159424,33.936508,0.0,79.0,60.0,10.0
241.0,3.0,-83.228569,34.391659000000004,0.0,82.8,59.0,10.0
201.0,2.0,-84.368431,33.773617,0.0,84.9,49.0,10.0
201.0,2.0,-84.383461,33.787521000000005,0.0,86.0,43.0,10.0
201.0,2.0,-84.359573,33.853611,0.0,86.0,44.0,10.0
201.0,3.0,-84.35910799999998,33.822327,0.0,87.1,40.0,10.0
201.0,3.0,-84.38544499999998,33.765678,0.0,82.0,51.0,10.0
229.0,3.0,-83.69824200000002,34.129917,0.0,86.0,48.0,10.0
201.0,3.0,-84.38975500000002,33.745071,0.0,87.1,40.0,10.0
201.0,2.0,-84.368172,33.737679,0.0,88.0,39.0,10.0
201.0,3.0,-84.394592,33.722115,0.0,88.0,39.0,10.0
201.0,2.0,-84.359573,33.853611,0.0,88.0,40.0,10.0
201.0,2.0,-84.369621,33.852024,0.0,89.1,38.0,10.0
241.0,2.0,-84.09652700000002,33.826885,0.0,89.1,38.0,10.0
201.0,2.0,-84.26949300000003,34.087757,0.0,87.8,27.0,10.0
201.0,2.0,-84.381424,33.837074,0.0,84.9,43.0,10.0
201.0,2.0,-84.36177099999998,33.819229,0.0,84.9,43.0,10.0
201.0,2.0,-84.392738,33.801479,0.0,88.0,39.0,10.0
201.0,2.0,-84.342476,33.771190999999995,0.0,88.0,36.0,10.0
201.0,3.0,-84.389854,33.744968,0.0,86.0,40.0,10.0
201.0,2.0,-84.36198399999998,33.850418,0.0,88.0,36.0,10.0
201.0,3.0,-84.493622,33.766895,0.0,89.1,39.0,10.0
201.0,2.0,-84.37213100000002,33.75547,0.0,87.1,41.0,10.0
201.0,3.0,-84.393692,33.796211,0.0,89.1,39.0,10.0
229.0,3.0,-84.108147,33.701614,0.0,87.1,40.0,10.0
201.0,3.0,-84.384857,33.748241,0.0,84.9,43.0,10.0
201.0,3.0,-84.379074,33.75985,0.0,84.9,43.0,10.0
201.0,3.0,-84.49290500000002,33.764751000000004,0.0,84.9,49.0,10.0
201.0,3.0,-84.389481,33.74564,0.0,84.9,43.0,10.0
201.0,3.0,-84.518997,33.960911,0.0,82.8,49.0,10.0
201.0,3.0,-84.49356800000002,33.760529,0.0,82.0,58.0,10.0
201.0,2.0,-81.063622,32.04213,0.0,73.6,93.0,10.0
201.0,2.0,-82.00993299999998,33.435112,0.0,64.9,97.0,6.0
201.0,3.0,-83.812187,32.957088,0.0,64.4,94.0,10.0
201.0,2.0,-84.41152199999998,33.681328,0.0,75.0,64.0,10.0
201.0,2.0,-81.98981500000002,33.475388,0.0,73.0,73.0,10.0
201.0,2.0,-81.993263,33.467251,0.0,79.0,58.0,10.0
201.0,3.0,-84.278488,33.546902,0.0,81.0,50.0,10.0
201.0,2.0,-82.066864,33.469398,0.0,84.0,49.0,10.0
201.0,2.0,-82.026222,33.437752,0.0,79.0,66.0,10.0
201.0,2.0,-82.003822,33.468841999999995,0.0,84.0,49.0,10.0
201.0,2.0,-82.05632800000002,33.513977000000004,0.0,84.0,49.0,10.0
201.0,2.0,-82.036835,33.523956,0.0,90.0,43.0,10.0
201.0,2.0,-82.01451899999998,33.470337,0.0,90.0,43.0,10.0
201.0,2.0,-82.024239,33.510254,0.0,91.0,36.0,10.0
201.0,3.0,-84.491974,33.636013,0.0,87.1,40.0,10.0
201.0,2.0,-81.982628,33.473682000000004,0.0,91.9,32.0,10.0
201.0,2.0,-82.090675,33.482365,0.0,91.9,32.0,10.0
201.0,2.0,-82.066864,33.469398,0.0,91.9,32.0,10.0
246.0,3.0,-84.513626,33.584488,0.0,88.0,40.0,10.0
201.0,3.0,-83.743675,32.539753000000005,0.0,93.9,37.0,10.0
201.0,2.0,-82.026222,33.437752,0.0,89.1,46.0,10.0
201.0,2.0,-81.981369,33.4762,0.0,91.9,38.0,10.0
201.0,3.0,-84.367104,33.652248,0.0,86.0,40.0,10.0
201.0,2.0,-82.072136,33.376682,0.0,90.0,43.0,10.0
201.0,3.0,-82.030602,33.521755,1.5800000429199998,91.9,38.0,10.0
201.0,2.0,-84.50625600000002,33.69014,0.0,84.9,49.0,10.0
201.0,2.0,-84.408218,33.685493,0.0,84.9,43.0,10.0
201.0,3.0,-84.249382,33.715656,0.0,73.0,76.0,10.0
201.0,3.0,-84.359383,33.821548,0.0,70.0,87.0,10.0
201.0,3.0,-84.552704,33.991592,0.0,71.1,84.0,10.0
201.0,2.0,-84.261383,34.06768,0.0,73.9,79.0,10.0
201.0,3.0,-84.758995,34.174515,0.0,78.1,74.0,10.0
241.0,3.0,-84.473511,33.901691,0.0,76.6,77.0,10.0
201.0,2.0,-84.36350300000002,33.781734,0.0,81.0,65.0,10.0
201.0,3.0,-84.391609,33.741703,0.0,81.0,65.0,10.0
201.0,2.0,-84.371262,33.773579,0.0,81.0,72.0,10.0
201.0,2.0,-84.368988,33.797096,0.0,84.0,58.0,10.0
201.0,3.0,-83.99296600000002,34.057133,0.0,84.0,65.0,10.0
201.0,3.0,-84.377502,33.743469,0.0,84.9,57.0,10.0
201.0,2.0,-84.382149,33.760921,0.0,82.9,65.0,10.0
201.0,2.0,-84.393875,33.749846999999995,0.0,82.9,65.0,10.0
201.0,2.0,-84.380775,33.864792,0.0,86.0,55.0,10.0
201.0,2.0,-84.454071,33.821152000000005,0.0,86.0,57.0,10.0
201.0,2.0,-84.38681,33.793201,0.0,86.0,57.0,10.0
201.0,2.0,-84.369621,33.852024,0.0,86.0,55.0,10.0
201.0,3.0,-84.438148,33.863163,0.0,84.6,60.0,10.0
201.0,2.0,-84.360985,33.773823,0.0,86.0,53.0,10.0
201.0,3.0,-84.38601700000002,33.765888000000004,0.0,82.9,54.0,10.0
201.0,3.0,-84.403503,33.742626,0.0,84.0,49.0,10.0
229.0,3.0,-84.479485,33.759403000000006,0.0,75.2,73.0,10.0
201.0,3.0,-84.503326,33.940434,0.0,70.3,86.0,10.0
201.0,2.0,-84.343018,33.979595,0.0,69.1,93.0,5.0
201.0,3.0,-84.391312,33.786709,0.0,81.0,56.0,10.0
201.0,2.0,-84.367676,33.800339,0.0,69.1,87.0,10.0
201.0,2.0,-84.381958,33.769089,0.0,84.0,49.0,10.0
201.0,2.0,-84.430061,33.849075,0.0,75.6,78.0,10.0
201.0,2.0,-84.488449,33.799355,0.0,84.0,49.0,10.0
241.0,3.0,-84.227058,33.712837,0.0,82.9,54.0,10.0
201.0,3.0,-84.42063900000002,33.914825,0.0,77.0,72.0,10.0
201.0,2.0,-83.236855,30.875336,0.0,73.9,97.0,10.0
201.0,3.0,-81.65230600000002,30.758509000000004,0.0,82.9,64.0,10.0
201.0,3.0,-81.44914200000002,31.395025,15.25,80.6,70.0,10.0
229.0,3.0,-81.460373,32.181206,0.0,82.0,68.0,10.0
201.0,2.0,-82.07186899999998,33.484531,0.0,73.0,87.0,10.0
201.0,2.0,-84.51299300000002,33.616821,0.0,75.0,73.0,9.0
245.0,3.0,-84.230499,33.506004,0.0,77.0,71.0,10.0
241.0,3.0,-84.34111800000002,33.57679,0.0,84.9,57.0,10.0
201.0,2.0,-82.08120699999998,33.467243,0.0,87.1,53.0,10.0
201.0,2.0,-81.970665,33.4748,0.0,87.1,53.0,10.0
201.0,3.0,-84.320198,33.676613,0.0,87.1,49.0,10.0
201.0,2.0,-82.086395,33.498398,0.0,87.1,53.0,10.0
201.0,3.0,-84.398689,33.681126,0.0,87.1,49.0,10.0
201.0,2.0,-82.06291999999998,33.514942,0.0,88.0,53.0,10.0
201.0,2.0,-82.066864,33.469398,0.0,91.0,41.0,10.0
201.0,2.0,-82.003456,33.466171,0.0,84.9,59.0,10.0
241.0,2.0,-83.70545200000002,32.676884,0.0,80.1,71.0,10.0
241.0,3.0,-84.394592,33.722115,0.0,72.0,81.0,10.0
241.0,3.0,-85.02712199999998,33.716503,0.0,69.3,91.0,10.0
406.0,3.0,-84.10137900000002,33.962765000000005,1.92999994755,68.0,96.0,10.0
241.0,3.0,-84.390869,33.781532,0.0,80.1,74.0,10.0
203.0,3.0,-84.31478100000002,33.920390999999995,0.0,79.0,72.0,10.0
241.0,3.0,-84.349213,33.745556,0.0,84.0,56.0,10.0
241.0,3.0,-84.493874,33.765018,0.0,82.9,63.0,10.0
201.0,3.0,-84.393692,33.796211,0.0,84.0,58.0,10.0
241.0,3.0,-84.170181,33.70348,0.0,82.9,58.0,10.0
241.0,3.0,-84.349213,33.745556,0.0,88.0,46.0,10.0
241.0,3.0,-84.338135,33.917973,0.0,89.1,45.0,10.0
241.0,3.0,-84.335274,33.832123,0.0,90.0,45.0,10.0
241.0,3.0,-84.551865,33.772942,0.0,84.9,61.0,10.0
241.0,3.0,-84.65370899999998,34.079456,0.0,84.2,62.0,10.0
246.0,3.0,-84.130157,33.952328,0.0,71.6,94.0,2.0
201.0,2.0,-82.09478,33.318802000000005,0.0,84.9,61.0,10.0
246.0,3.0,-84.380333,33.586132,0.0,84.9,53.0,10.0
241.0,3.0,-84.367104,33.652248,0.0,88.0,46.0,10.0
241.0,3.0,-84.040932,33.167891999999995,0.0,86.0,43.0,10.0
241.0,3.0,-84.500153,33.690125,0.0,86.0,53.0,10.0
241.0,3.0,-84.210533,33.463196,0.0,84.2,51.0,10.0
245.0,3.0,-84.500153,33.690125,0.0,82.0,65.0,10.0
241.0,3.0,-83.431763,33.555111,0.0,78.8,83.0,10.0
241.0,3.0,-84.430565,33.74649,0.0,82.0,62.0,10.0
201.0,3.0,-84.430565,33.74649,0.0,82.9,63.0,10.0
201.0,3.0,-84.387733,33.744240000000005,0.0,82.9,63.0,10.0
201.0,2.0,-84.349136,33.756226,0.0,84.9,57.0,10.0
406.0,3.0,-84.231003,33.752525,0.8199999928470001,84.9,57.0,10.0
241.0,3.0,-84.394592,33.722115,0.0,87.1,51.0,10.0
201.0,3.0,-84.461586,33.889866,0.5600000023839999,85.8,54.0,10.0
201.0,3.0,-84.25936899999998,33.89185,0.0,89.1,43.0,10.0
245.0,3.0,-84.351822,33.914009,0.0,86.0,53.0,10.0
241.0,3.0,-81.597931,31.102064,0.0,77.0,74.0,10.0
201.0,3.0,-84.367104,33.652248,0.0,87.1,51.0,10.0
241.0,3.0,-84.438622,33.616844,0.0,81.0,69.0,10.0
245.0,3.0,-83.72580699999997,32.809757,0.0,75.9,82.0,10.0
241.0,3.0,-84.38806899999999,33.632088,0.0,75.9,71.0,10.0
201.0,3.0,-84.394592,33.722115,0.0,70.0,87.0,10.0
201.0,3.0,-84.349213,33.745556,0.0,72.0,84.0,8.0
201.0,2.0,-84.34921999999997,33.747608,0.0,72.0,84.0,8.0
201.0,2.0,-84.349037,33.767815,0.0,72.0,81.0,10.0
241.0,3.0,-84.393692,33.796211,0.0,73.0,87.0,10.0
201.0,2.0,-84.408089,33.699207,0.0,81.0,67.0,10.0
201.0,2.0,-84.388504,33.819656,0.0,80.1,64.0,10.0
201.0,2.0,-84.381569,33.85334,0.0,80.1,64.0,10.0
201.0,3.0,-84.493874,33.765018,0.0,78.1,76.0,10.0
201.0,3.0,-84.39183,33.737365999999994,0.0,82.0,67.0,10.0
201.0,2.0,-84.368042,33.831234,0.0,84.0,56.0,10.0
201.0,3.0,-84.438148,33.863163,0.0,82.0,63.0,10.0
241.0,3.0,-84.392448,33.792023,0.0,84.9,65.0,10.0
201.0,3.0,-84.379326,33.743271,0.0,86.0,59.0,10.0
201.0,2.0,-84.39613299999998,33.771339000000005,0.0,84.9,67.0,10.0
201.0,3.0,-84.391205,33.781528,0.0,84.9,67.0,10.0
